,Unnamed: 0,name,male,culture,dateOfBirth,DateoFdeath,mother,father,heir,house,spouse,book1,book2,book3,book4,book5,isAliveMother,isAliveFather,isAliveHeir,isAliveSpouse,isMarried,isNoble,age,numDeadRelations,boolDeadRelations,isPopular,popularity,isAlive,identity
522,522,Gareth the Grey,1,,,,,,,,,0,0,0,0,0,,,,,0,1,,0,0,0,0.00334448160535117,1,knight
523,523,Garigus,1,,,,,,,Alchemists' Guild,,0,0,1,0,0,,,,,0,1,,0,0,0,0.020066889632107,1,warrior
524,524,Garizon,0,,,,,,,,,0,0,0,1,0,,,,,0,1,,0,0,0,0.00668896321070234,1,official
525,525,Gariss,1,,,,,,,House Stark,,0,1,0,0,0,,,,,0,0,,0,0,0,0.0,1,smallfolk
526,526,Garrett Paege,1,,,,,,,House Paege,,0,0,0,1,1,,,,,0,0,,0,0,0,0.0133779264214046,1,noble
527,527,Garth XII Gardener,0,,,,,,,,,0,0,0,0,0,,,,,0,0,,0,0,0,0.0133779264214046,1,king
528,528,Garth of Oldtown,0,,,299.0,,,,Night's Watch,,0,0,1,0,0,,,,,0,0,,0,0,0,0.020066889632107,0,warrior
529,529,Gascoyne,0,,,,,,,House Martell,,0,0,0,1,1,,,,,0,1,,0,0,0,0.0133779264214046,1,knight
530,530,Gavin,0,Free Folk,,,,,,,,0,0,0,0,1,,,,,0,0,,0,0,0,0.00668896321070234,1,warrior
531,531,Gelmarr,1,,,299.0,,,,House Greyjoy,,0,1,0,0,1,,,,,0,0,,0,0,0,0.0267558528428093,0,smallfolk
532,532,Gerren,0,,,,,,,,,0,1,0,0,0,,,,,0,0,,0,0,0,0.0167224080267558,1,warrior
533,533,Gerold Lannister,1,Westerman,,244.0,,,,House Lannister,Alysanne Farman,0,0,0,0,0,,,,1.0,1,1,,0,0,0,0.0869565217391304,0,lord
534,534,Ghael,1,Astapori,,,,,,,,0,0,1,0,1,,,,,0,1,,0,0,0,0.0234113712374581,1,lord
535,535,Gillam,1,,,,,,,,,0,0,0,1,0,,,,,0,1,,0,0,0,0.0100334448160535,1,none
536,536,Gladden Wylde,1,,,298.0,,,,House Wylde,,1,0,0,0,0,,,,,0,1,,0,0,0,0.0167224080267558,0,knight
537,537,Glendon Flowers,1,,196.0,,,,,,,0,0,0,0,0,,,,,0,1,100.0,0,0,0,0.0802675585284281,0,knight
538,538,Goady,0,,,,,,,Night's Watch,,0,0,1,1,1,,,,,0,0,,0,0,0,0.0167224080267558,1,warrior
539,539,Godwyn,1,,,,,,,House Lannister,,1,0,0,0,0,,,,,0,0,,0,0,0,0.0,1,smallfolk
540,540,Gormond Drumm,1,Ironborn,,,,,,House Drumm,,0,0,0,1,0,,,,,0,0,,0,0,0,0.00668896321070234,1,noble
541,541,Gowen Baratheon,1,,,,,,,House Baratheon,Tya Lannister,1,0,0,0,0,,,,1.0,1,0,,0,0,0,0.0167224080267558,1,noble
542,542,Grance Morrigen,1,,,,,,,House Morrigen,,0,0,0,0,0,,,,,0,1,,0,0,0,0.0100334448160535,1,knight
543,543,Grazdan,1,Astapori,,299.0,,,,,,0,0,1,0,0,,,,,0,1,,0,0,0,0.0133779264214046,0,smallfolk
544,544,Grazdan zo Galare,1,Meereenese,,,,,,House of Galare,,0,0,0,0,1,,,,,0,0,,0,0,0,0.020066889632107,1,noble
545,545,Green Gergen,1,,,,,,,,,0,0,0,0,0,,,,,0,0,,0,0,0,0.0,1,smallfolk
546,546,Great Walrus,1,Free Folk,,,,,,,,0,0,0,0,1,,,,,0,0,,0,0,0,0.0133779264214046,1,warrior
547,547,Gretchel,1,,,,,,,House Arryn,,0,0,0,1,1,,,,,0,0,,0,0,0,0.0167224080267558,1,smallfolk
548,548,Grey King,1,Ironborn,,,,,,,,0,0,0,0,0,,,,,0,0,,0,0,0,0.0769230769230769,1,king
549,549,Griffin King,1,First Men,,,,,,,,0,0,0,0,0,,,,,0,0,,0,0,0,0.020066889632107,1,king
550,550,Grigg,0,Free Folk,,,,,,,,0,0,1,1,0,,,,,0,0,,0,0,0,0.00668896321070234,1,smallfolk
551,551,Grisel,0,,,,,,,House Baelish,,0,0,1,0,0,,,,,0,0,,0,0,0,0.00334448160535117,1,smallfolk
552,552,Grisella,0,Free Folk,,,,,,,,0,0,0,0,1,,,,,0,0,,0,0,0,0.0100334448160535,1,warrior
553,553,Gulian,0,,,,,,,,,0,0,0,1,0,,,,,0,1,,0,0,0,0.00334448160535117,1,official
554,554,Gulian Qorgyle,1,,,,,,,House Qorgyle,,0,0,0,1,0,,,,,0,1,,0,0,0,0.0133779264214046,1,noble
555,555,Gurn,0,Vale mountain clans,,,,,,Stone Crows,,1,0,0,0,0,,,,,0,0,,0,0,0,0.00334448160535117,1,none
556,556,Guyne,0,,,,,,,,,0,0,0,1,0,,,,,0,1,,0,0,0,0.00668896321070234,1,official
557,557,Gwayne Corbray,1,,,,,,,House Corbray,,0,0,0,1,0,,,,,0,1,,0,0,0,0.0434782608695652,1,knight
558,558,Gwayne Gaunt,0,,,,,,,House Gaunt,,0,0,1,0,0,,,,,0,1,,0,0,0,0.0367892976588628,1,knight
559,559,Gwin Goodbrother,0,Ironborn,,,,,,House Goodbrother,,0,0,0,1,0,,,,,0,0,,0,0,0,0.0267558528428093,1,noble
560,560,Gyles,0,,,,,,,Kingsguard,,0,0,0,1,0,,,,,0,1,,0,0,0,0.00334448160535117,1,knight
561,561,Gyleno Dothare,1,Braavosi,,,,,,,,0,0,0,1,0,,,,,0,0,,0,0,0,0.0133779264214046,1,none
562,562,Gyles Farwynd,1,Ironborn,,,,,,House Farwynd of the Lonely Light,,0,0,0,1,0,,,,,0,0,,0,0,0,0.0100334448160535,1,noble
563,563,Gwynesse Harlaw,0,Ironborn,,,,,,House Harlaw,,0,0,0,1,0,,,,,0,0,,0,0,0,0.0568561872909698,1,noble
564,564,Gyles Grafton,1,,,,,,,House Grafton,,0,0,0,1,0,,,,,0,0,,0,0,0,0.0167224080267558,1,noble
565,565,Gyloro Dothare,1,Braavosi,,,,,,,,0,0,0,1,0,,,,,0,0,,0,0,0,0.0133779264214046,1,none
566,566,Gyles III Gardener,1,,,,,,,,,0,0,0,0,0,,,,,0,0,,0,0,0,0.020066889632107,1,king
567,567,Gynir,1,,,299.0,,,,House Greyjoy,,0,1,0,0,1,,,,,0,0,,0,0,0,0.0267558528428093,0,smallfolk
568,568,Haggon,1,Free Folk,,,,,,,,0,0,0,0,1,,,,,0,0,,0,0,0,0.020066889632107,1,warrior
569,569,Gysella Goodbrother,0,Ironborn,,,,,,House Goodbrother,,0,0,0,1,0,,,,,0,0,,0,0,0,0.0267558528428093,1,noble
570,570,Hali,0,Free Folk,,298.0,,,,,,1,0,0,0,0,,,,,0,0,,0,0,0,0.020066889632107,0,warrior
571,571,Haldon,1,,,,,,,House Targaryen,,0,0,0,0,1,,,,,0,0,,0,0,0,0.127090301003344,1,official
572,572,Harbert Paege,0,,,,,,,House Paege,,0,0,0,0,0,,,,,0,1,,0,0,0,0.0133779264214046,1,knight
573,573,Hamish the Harper,0,,,300.0,,,,,,0,0,1,1,1,,,,,0,0,,0,0,0,0.020066889632107,0,smallfolk
574,574,Halys Hornwood,1,Northmen,,298.0,,,,House Hornwood,Donella Manderly,1,1,0,1,0,,,,1.0,1,1,,0,0,0,0.107023411371237,0,lord
575,575,Harghaz,1,Ghiscari,,300.0,,,,,,0,0,0,0,1,,,,,0,0,,0,0,0,0.0234113712374581,0,none
576,576,Hareth (Mole's Town),1,,,,,,,Night's Watch,,0,0,0,0,0,,,,,0,0,,0,0,0,0.0501672240802675,1,warrior
577,577,Harlan Grandison,1,,,281.0,,,,House Grandison,,0,0,1,0,0,,,,,0,1,,0,0,0,0.0167224080267558,0,noble
578,578,Harle the Handsome,1,Free Folk,,,,,,,,0,0,0,0,1,,,,,0,0,,0,0,0,0.0133779264214046,1,warrior
579,579,Harle the Huntsman,1,Free Folk,,,,,,,,0,0,0,0,1,,,,,0,0,,0,0,0,0.0167224080267558,1,warrior
580,580,Harlon Botley,1,Ironborn,,,,,,House Botley,,0,0,0,1,0,,,,,0,0,,0,0,0,0.0468227424749163,1,noble
581,581,Harmund Sharp,1,Ironborn,,,,,,House Sharp,,0,0,0,1,0,,,,,0,0,,0,0,0,0.0100334448160535,1,noble
582,582,Harlon Greyjoy,1,Ironborn,,,,,,House Greyjoy,,0,0,0,1,0,,,,,0,0,,0,0,0,0.0635451505016722,1,noble
583,583,Harodon,0,,,,,,,,,0,0,0,1,0,,,,,0,1,,0,0,0,0.00668896321070234,1,official
584,584,Harra,0,,,299.0,,,,House Whent,,0,1,0,0,0,,,,,0,0,,0,0,0,0.0167224080267558,0,smallfolk
585,585,Harrag Sharp,0,Ironborn,,299.0,,,,House Sharp,,0,1,0,0,0,,,,,0,0,,0,0,0,0.0167224080267558,0,noble
586,586,Harrag Hoare,1,Ironborn,,,,,,,,0,0,0,0,0,,,,,0,0,,0,0,0,0.0267558528428093,1,king
587,587,Harren Half-Hoare,1,Ironborn,,,,,,,,0,0,0,1,1,,,,,0,0,,0,0,0,0.0167224080267558,1,warrior
588,588,Harren Botley,0,Ironborn,,299.0,,,,House Botley,,0,0,0,1,0,,,,,0,0,,0,0,0,0.060200668896321,0,noble
589,589,Harrold Osgrey,1,,,,,,,House Osgrey,,0,0,0,0,0,,,,,0,1,,0,0,0,0.0234113712374581,1,knight
590,590,Harry Sawyer,0,,,,,,,House Sawyer,,0,0,0,1,0,,,,,0,1,,0,0,0,0.0167224080267558,1,knight
591,591,Harsley,1,,,299.0,,,,,,0,0,1,0,1,,,,,0,0,,0,0,0,0.00334448160535117,0,smallfolk
592,592,Harwyn Hoare,1,,,,,Qhorwyn Hoare,Halleck Hoare,,,0,0,0,0,0,,1.0,1.0,,0,0,,0,0,0,0.100334448160535,1,king
593,593,Hayhead,1,Northmen,,,,,,House Stark,,0,1,0,0,0,,,,,0,0,,0,0,0,0.0167224080267558,1,smallfolk
594,594,Hazrak zo Loraq,1,Ghiscari,,,,,,House of Loraq,,0,0,0,0,1,,,,,0,0,,0,0,0,0.0100334448160535,1,noble
595,595,Harwyn Plumm,1,,,,,,,House Plumm,,0,0,1,1,0,,,,,0,1,,0,0,0,0.0468227424749163,1,noble
596,596,Helicent Uffering,0,,171.0,,,,,House Uffering,,0,0,0,0,0,,,,,0,0,100.0,0,0,0,0.0234113712374581,0,noble
597,597,Helliweg,0,,,,,,,,,0,0,0,1,0,,,,,0,1,,0,0,0,0.0100334448160535,1,official
598,598,Helly,0,,,,,,,,,0,0,1,1,0,,,,,0,0,,0,0,0,0.0133779264214046,1,smallfolk
599,599,Helya,0,,,,,,,House Greyjoy,,0,1,1,1,0,,,,,0,0,,0,0,0,0.0167224080267558,1,smallfolk
600,600,Henk,1,Free Folk,,,,,,,,0,0,1,1,0,,,,,0,0,,0,0,0,0.00668896321070234,1,smallfolk
601,601,Henly (House Ashford),0,,,,,,,House Ashford,,0,0,0,0,0,,,,,0,0,,0,0,0,0.00668896321070234,1,smallfolk
602,602,Herbert Bolling,0,,,,,,,House Bolling,,0,0,0,1,0,,,,,0,1,,0,0,0,0.0100334448160535,1,knight
603,603,Hendry Bracken,0,,,299.0,,,,House Bracken,,0,1,0,0,0,,,,,0,0,,0,0,0,0.040133779264214,0,noble
604,604,Heward,0,northmen,,298.0,,,,House Stark,,1,0,0,0,0,,,,,0,0,,0,0,0,0.020066889632107,0,smallfolk
605,605,Hibald,1,,,,,,,,,0,0,0,1,0,,,,,0,0,,0,0,0,0.0133779264214046,1,smallfolk
606,606,Hilmar Drumm,1,Ironborn,,,,,,House Drumm,,0,0,0,1,0,,,,,0,0,,0,0,0,0.00668896321070234,1,noble
607,607,Hod,1,,,,,,,,,0,1,0,0,0,,,,,0,0,,0,0,0,0.00334448160535117,1,smallfolk
608,608,Hoke,0,,,,,,,House Lannister,,0,0,0,1,0,,,,,0,0,,0,0,0,0.0100334448160535,1,smallfolk
609,609,Holger,0,Vale mountain clans,,,,,,Stone Crows,,0,1,0,0,0,,,,,0,0,,0,0,0,0.00334448160535117,1,none
610,610,Hop-Robin,1,,,,,,,Night's Watch,,0,0,1,1,1,,,,,0,0,,0,0,0,0.0334448160535117,1,warrior
611,611,Hugh Beesbury,0,,,,,,,House Beesbury,,0,0,0,1,0,,,,,0,1,,0,0,0,0.0133779264214046,1,knight
612,612,Humfrey Clifton,1,,,,,,,House Clifton,,0,0,0,0,1,,,,,0,1,,0,0,0,0.0133779264214046,1,knight
613,613,Hunnimore,0,,,,,,,,,0,0,0,0,0,,,,,0,1,,0,0,0,0.0,1,official
614,614,Husband,1,,,,,,,,Sharna,0,0,1,1,0,,,,1.0,1,0,,0,0,0,0.0434782608695652,1,smallfolk
615,615,Illifer,1,,240.0,,,,,,,0,0,0,1,0,,,,,0,1,65.0,0,0,0,0.040133779264214,1,knight
616,616,Ironbelly,1,,,,,,,,,0,1,1,0,0,,,,,0,0,,0,0,0,0.0100334448160535,1,smallfolk
617,617,Jaehaerys Targaryen (son of Aegon II),1,,123.0,129.0,,,,House Targaryen,,0,0,0,0,0,,,,,0,1,6.0,0,0,0,0.187290969899665,0,noble
618,618,Jaehaera Targaryen,0,Valyrian,123.0,133.0,,,,House Targaryen,Aegon III Targaryen,0,0,0,0,0,,,,0.0,1,1,10.0,0,0,0,0.280936454849498,0,official
619,619,Jaggot,0,Vale mountain clans,,,,,,Stone Crows,,1,0,0,0,0,,,,,0,0,,0,0,0,0.0,1,none
620,620,Jaehaerys II Targaryen,1,,,,Betha Blackwood,Aegon V Targaryen,Aerys II Targaryen,,,0,0,0,0,0,1.0,0.0,0.0,,0,0,,0,0,1,0.494983277591973,0,king
621,621,Jaime Frey,1,,299.0,,,,,House Frey,,0,0,0,1,0,,,,,0,0,6.0,0,0,0,0.127090301003344,1,noble
622,622,Jaehaerys I Targaryen,1,,,,Alyssa Velaryon,Aenys I Targaryen,Aemon Targaryen,,,0,0,0,0,0,1.0,0.0,1.0,,0,0,,5,1,1,0.65886287625418,0,king
623,623,Jate,0,,,300.0,,,,,,0,0,0,1,0,,,,,0,0,,0,0,0,0.0,0,smallfolk
624,624,Jate Blackberry,1,,,,,,,House Blackberry,,0,0,1,0,0,,,,,0,0,,0,0,0,0.0100334448160535,1,warrior
625,625,Jasper Waynwood,1,,,,,,,House Waynwood,,0,0,0,1,0,,,,,0,0,,0,0,0,0.0568561872909698,1,noble
626,626,Jayde,0,,,,,,,Chataya's brothel,,0,0,1,0,0,,,,,0,0,,0,0,0,0.020066889632107,1,smallfolk
627,627,Jeffory Norcross,1,,,,,,,House Norcross,,0,0,0,1,0,,,,,0,1,,0,0,0,0.00668896321070234,1,noble
628,628,Jeffory Mallister,1,,,,,,,House Mallister,,0,1,0,0,0,,,,,0,0,,0,0,0,0.020066889632107,1,official
629,629,Jayne Bracken,0,,,,,,,House Bracken,,0,0,0,0,1,,,,,0,0,,0,0,0,0.0301003344481605,1,noble
630,630,Squinty Jeyne,0,,,,,,,House Osgrey,,0,0,0,0,0,,,,,0,0,,0,0,0,0.00668896321070234,1,smallfolk
631,631,Jeyne Fossoway,0,,,,,,,House Fossoway of New Barrel,Gunthor Hightower,0,0,0,1,0,,,,1.0,1,0,,0,0,0,0.0535117056856187,1,noble
632,632,Jeyne Heddle,0,,281.0,,,,,Brotherhood Without Banners,,0,0,0,1,0,,,,,0,0,24.0,0,0,0,0.0334448160535117,1,smallfolk
633,633,Jeyne Swann,0,,,,,,,House Swann,,0,0,1,0,0,,,,,0,0,,0,0,0,0.0167224080267558,1,noble
634,634,Jeyne Westerling (wife of Maegor I),0,,27.0,47.0,,,,House Westerling,Alyn Tarbeck,0,0,1,0,0,,,,1.0,1,1,20.0,0,0,0,0.110367892976588,0,official
635,635,Jeyne Waters,1,Westeros,171.0,,,,,,,0,0,0,0,0,,,,,0,0,100.0,0,0,0,0.0735785953177257,0,noble
636,636,Jeyne Westerling,0,Westermen,283.0,,,,,House Westerling,Robb Stark,0,0,1,1,0,,,,0.0,1,1,22.0,0,0,1,0.4247491638795979,1,official
637,637,Jocelyn Swyft,0,,,,,,,House Swyft,,0,0,0,1,1,,,,,0,0,,0,0,0,0.0167224080267558,1,noble
638,638,Jodge,1,,,,,,,House Lannister,,0,1,0,0,0,,,,,0,0,,0,0,0,0.00334448160535117,1,noble
639,639,Joanna Swyft,0,,,,,,,House Swyft,,0,0,1,1,0,,,,,0,0,,0,0,0,0.0234113712374581,1,noble
640,640,Joanna Lannister,0,Westerman,245.0,273.0,,,,House Lannister,Tywin Lannister,1,1,1,1,1,,,,0.0,1,1,28.0,5,1,0,0.23076923076923,0,noble
641,641,Johanna Swann,0,,,,,,,House Swann,,0,0,0,0,0,,,,,0,0,,0,0,0,0.020066889632107,1,noble
642,642,Jommo,1,Dothraki,,,,,,,,1,0,0,1,0,,,,,0,0,,0,0,0,0.0100334448160535,1,warrior
643,643,Jommy,1,,,,,,,House Baratheon,,0,1,0,0,0,,,,,0,0,,0,0,0,0.00334448160535117,1,smallfolk
644,644,Jon Cupps,1,,,,,,,House Cupps,Leyla Hightower,0,0,0,1,0,,,,1.0,1,1,,0,0,0,0.0501672240802675,1,knight
645,645,Jon Heddle,1,,,,,,,House Heddle,,0,0,0,1,0,,,,,0,1,,0,0,0,0.00668896321070234,1,knight
646,646,Jon Hollard,1,,,,,,,House Hollard,,0,0,0,1,0,,,,,0,1,,0,0,0,0.0267558528428093,1,knight
647,647,Jon Penny,0,,,,,,,House Penny,,0,0,0,1,0,,,,,0,0,,0,0,0,0.00668896321070234,1,smallfolk
648,648,Jon Penrose,1,,,,,,,House Penrose,,0,0,0,0,0,,,,,0,1,,0,0,0,0.0167224080267558,1,knight
649,649,Jon Pox,1,,,,,,,,,0,0,0,1,0,,,,,0,0,,0,0,0,0.0167224080267558,1,official
650,650,Jon Vance,1,,,,,,,,,0,0,0,1,0,,,,,0,1,,0,0,0,0.0234113712374581,1,official
651,651,Jon Umber (Smalljon),1,Northmen,,299.0,,,,House Umber,,1,1,1,1,1,,,,,0,0,,0,0,0,0.0702341137123745,0,noble
652,652,Jon Umber (Greatjon),1,Northmen,,,,,,House Umber,,1,1,1,1,1,,,,,0,1,,0,0,0,0.183946488294314,1,noble
653,653,Jon Waters,1,,171.0,,,,,,,0,0,0,1,0,,,,,0,1,100.0,0,0,0,0.0769230769230769,0,knight
654,654,Jorquen,1,,,,,,,Night's Watch,,0,0,0,1,0,,,,,0,0,,0,0,0,0.00334448160535117,1,official
655,655,Jorgen,1,,,,,,,House Webber,,0,0,0,0,0,,,,,0,0,,0,0,0,0.0,1,smallfolk
656,656,Joseran,0,,,,,,,,,0,0,0,1,0,,,,,0,1,,0,0,0,0.00334448160535117,1,official
657,657,Joseth,1,,,,,,,House Stark,,1,1,0,0,0,,,,,0,0,,0,0,0,0.0301003344481605,1,official
658,658,Joseth Mallister,0,,,,,,,House Mallister,,0,0,0,0,0,,,,,0,1,,0,0,0,0.0133779264214046,1,knight
659,659,Joss,1,,,,,,,,,1,0,0,0,0,,,,,0,0,,0,0,0,0.00334448160535117,1,smallfolk
660,660,Joss the Gloom,0,Braavosi,,,,,,,,0,0,0,1,0,,,,,0,0,,0,0,0,0.0100334448160535,1,none
661,661,Joth Quickbow,0,,,,,,,,,0,0,1,0,0,,,,,0,0,,0,0,0,0.0,1,smallfolk
662,662,Josua Willum,1,,,,,,,House Willum,,0,1,0,0,0,,,,,0,0,,0,0,0,0.0133779264214046,1,knight
663,663,Jurne,0,,,,,,,,,0,1,1,1,0,,,,,0,1,,0,0,0,0.0133779264214046,1,official
664,664,Jothos Slynt,1,,,,,,,House Slynt,,0,0,1,0,0,,,,,0,0,,0,0,0,0.0234113712374581,1,noble
665,665,Jyck,1,,,298.0,,,,House Lannister,,1,0,0,0,0,,,,,0,0,,0,0,0,0.0301003344481605,0,smallfolk
666,666,Jyzene,0,,,,,,,,,0,0,1,1,0,,,,,0,0,,0,0,0,0.0133779264214046,1,smallfolk
667,667,Kegs,1,,,,,,,Night's Watch,,0,0,1,1,1,,,,,0,0,,0,0,0,0.0167224080267558,1,smallfolk
668,668,Kella,0,,,,,,,House Baelish,,0,0,1,0,0,,,,,0,0,,0,0,0,0.00334448160535117,1,smallfolk
669,669,Kemmett Pyke,0,Ironborn,,,,,,,,0,0,0,1,1,,,,,0,0,,0,0,0,0.0100334448160535,1,warrior
670,670,Kenned,0,Ironborn,,299.0,,,,,,0,1,0,0,0,,,,,0,0,,0,0,0,0.00668896321070234,0,none
671,671,Ketter,0,,,,,,,Night's Watch,,1,0,0,0,0,,,,,0,0,,0,0,0,0.0,1,warrior
672,672,Kirby Pimm,1,,,,,,,,,0,0,0,0,0,,,,,0,1,,0,0,0,0.0,1,knight
673,673,Kojja Mo,0,Summer Isles,,,,,,,,0,0,0,1,0,,,,,0,0,,0,0,0,0.0167224080267558,1,warrior
674,674,Kirth Vance,1,,,,,,,House Vance of Atranta,,0,0,1,1,0,,,,,0,0,,0,0,0,0.0267558528428093,1,noble
675,675,Koss,1,,,299.0,,,,,,0,1,0,0,0,,,,,0,0,,0,0,0,0.0367892976588628,0,warrior
676,676,Kromm,0,ironborn,,299.0,,,,House Greyjoy,,0,1,0,0,0,,,,,0,0,,0,0,0,0.00668896321070234,0,smallfolk
677,677,Kurz,1,,,299.0,,,,,,0,1,0,0,0,,,,,0,0,,0,0,0,0.0367892976588628,0,warrior
678,678,Kyle,1,,,,,,,,,0,0,0,0,0,,,,,0,1,,0,0,0,0.0267558528428093,1,knight
679,679,Kyle (brotherhood),0,,,299.0,,,,Brotherhood without banners,,0,0,0,0,0,,,,,0,0,,0,0,0,0.0,0,smallfolk
680,680,Kyle Royce,1,,,,,,,House Royce,,0,1,0,0,0,,,,,0,0,,0,0,0,0.020066889632107,1,official
681,681,Kyleg,0,Free Folk,,,,,,,,0,0,0,0,1,,,,,0,0,,0,0,0,0.0100334448160535,1,smallfolk
682,682,Kym,0,,,,,,,,,0,1,0,0,0,,,,,0,1,,0,0,0,0.0,1,official
683,683,Lamprey,1,,,,,,,House Baratheon of Dragonstone,,0,0,1,0,0,,,,,0,0,,0,0,0,0.0100334448160535,1,smallfolk
684,684,Lancel V Lannister,0,,,,,,,,,0,0,0,0,0,,,,,0,0,,0,0,0,0.020066889632107,1,king
685,685,Lanna,0,,285.0,,,,,,,0,0,1,1,0,,,,,0,0,20.0,0,0,0,0.020066889632107,1,smallfolk
686,686,Lanna (Happy Port),0,Braavosi,286.0,,,,,Happy Port,,0,0,0,1,0,,,,,0,0,19.0,0,0,0,0.0267558528428093,1,smallfolk
687,687,Larraq,1,Ghiscari,,,,,,,,0,0,0,0,1,,,,,0,0,,0,0,0,0.020066889632107,1,noble
688,688,Layna,0,,279.0,,,,,,,0,1,0,0,0,,,,,0,0,26.0,0,0,0,0.0234113712374581,1,smallfolk
689,689,Lem,1,,,,,,,Brotherhood without banners,,0,0,1,1,0,,,,,0,0,,0,0,0,0.0836120401337792,1,smallfolk
690,690,Leana Frey,0,,299.0,,,,,House Frey,,0,0,0,1,0,,,,,0,0,6.0,0,0,0,0.0735785953177257,1,noble
691,691,Lennocks,1,,,,,,,,,0,0,1,0,0,,,,,0,0,,0,0,0,0.00334448160535117,1,smallfolk
692,692,Lem (Standfast),0,,161.0,,,,,House Osgrey,,0,0,0,0,0,,,,,0,0,100.0,0,0,0,0.0133779264214046,0,smallfolk
693,693,Lenn,0,Free Folk,,,,,,,,0,0,1,1,0,,,,,0,0,,0,0,0,0.00668896321070234,1,smallfolk
694,694,Lenyl,1,Free Folk,,,,,,,,0,0,1,1,1,,,,,0,0,,0,0,0,0.0100334448160535,1,smallfolk
695,695,Lenwood Tawney,1,Ironborn,,,,,,House Tawney,,0,0,0,1,0,,,,,0,0,,0,0,0,0.0100334448160535,1,noble
696,696,Leo Tyrell (Longthorn),1,Reach,,,,,,House Tyrell,,0,0,1,0,0,,,,,0,1,,0,0,0,0.0535117056856187,1,lord
697,697,Leona Tyrell,0,,,,,,,House Tyrell,,0,0,1,1,0,,,,,0,0,,0,0,0,0.123745819397993,1,noble
698,698,Leo Tyrell (son of Victor),1,,,,,,,House Tyrell,Alys Beesbury,0,0,1,1,0,,,,1.0,1,1,,0,0,0,0.130434782608695,1,knight
699,699,Lester,0,,,,,,,House Lannister,,0,0,1,1,0,,,,,0,0,,0,0,0,0.0167224080267558,1,smallfolk
700,700,Lew (guard),0,Northmen,,,,,,House Stark,,0,0,0,0,0,,,,,0,0,,0,0,0,0.0,1,smallfolk
701,701,Lewis Lanster,1,,,,,,,Windblown,,0,0,0,0,1,,,,,0,0,,0,0,0,0.00668896321070234,1,smallfolk
702,702,Lewys Piper,1,Rivermen,,,,,,House Piper,,0,0,0,1,1,,,,,0,0,,0,0,0,0.0334448160535117,1,noble
703,703,Leyla Hightower,0,,,,,,,House Hightower,Jon Cupps,0,0,0,1,0,,,,1.0,1,0,,0,0,0,0.0501672240802675,1,noble
704,704,Lia Serry,0,,,,,,,House Serry,Theodore Tyrell,0,0,1,1,0,,,,1.0,1,0,,0,0,0,0.137123745819397,1,noble
705,705,Liane Vance,0,,,,,,,House Vance of Wayfarer's Rest,,0,0,0,1,0,,,,,0,0,,0,0,0,0.0167224080267558,1,noble
706,706,Lister,1,,,,,,,,,0,0,1,0,0,,,,,0,0,,0,0,0,0.00334448160535117,1,smallfolk
707,707,Long Lew,1,,,,,,,House Tully,,0,0,0,0,0,,,,,0,0,,0,0,0,0.0,1,smallfolk
708,708,Lorcas,1,,241.0,,,,,,,0,0,0,1,0,,,,,0,0,64.0,0,0,0,0.0100334448160535,1,smallfolk
709,709,Lorent Lorch,0,,,,,,,House Lorch,,0,0,0,1,1,,,,,0,1,,0,0,0,0.0100334448160535,1,knight
710,710,Lorimer,1,,,298.0,,,,House Lefford,,0,0,0,1,0,,,,,0,1,,0,0,0,0.0133779264214046,0,official
711,711,Lorren,1,,,299.0,,,,,,0,1,0,0,0,,,,,0,0,,0,0,0,0.0234113712374581,0,none
712,712,Lothar,1,,,,,,,,,0,0,0,0,0,,,,,0,1,,0,0,0,0.0,1,official
713,713,Lorent Tyrell,0,,,,,,,House Tyrell,,0,0,1,1,0,,,,,0,0,,0,0,0,0.127090301003344,1,noble
714,714,Lotho Lornel,0,Braavosi,,,,,,,,0,0,0,1,0,,,,,0,0,,0,0,0,0.00668896321070234,1,none
715,715,Lucan,1,,,299.0,,,,House Whent,,0,1,0,0,0,,,,,0,0,,0,0,0,0.0133779264214046,0,smallfolk
716,716,Lucamore Strong,1,,,,,,,House Strong,,0,0,0,1,0,,,,,0,1,,0,0,0,0.0167224080267558,1,knight
717,717,Lucantine Woodwright,0,,,,,,,,,0,0,0,1,0,,,,,0,1,,0,0,0,0.0100334448160535,1,knight
718,718,Lucas Nayland,0,,,,,,,House Nayland,,0,0,0,0,0,,,,,0,1,,0,0,0,0.00334448160535117,1,knight
719,719,Lucas Roote,1,,,299.0,,,,House Roote,,0,0,1,0,0,,,,,0,0,,0,0,0,0.0133779264214046,0,noble
720,720,Lucifer Hardy,1,,,,,,,House Hardy,,0,0,0,1,0,,,,,0,1,,0,0,0,0.00668896321070234,1,noble
721,721,Luco Prestayn,0,Braavosi,,,,,,,,0,0,0,1,0,,,,,0,0,,0,0,0,0.00334448160535117,1,warrior
722,722,Lucimore Botley,0,Ironborn,,,,,,House Botley,,0,0,0,1,0,,,,,0,0,,0,0,0,0.0468227424749163,1,noble
723,723,Lucos,1,,,,,,,,,0,0,0,1,0,,,,,0,0,,0,0,0,0.00668896321070234,1,official
724,724,Luke of Longtown,0,,,,,,,Night's Watch,,0,0,0,0,1,,,,,0,0,,0,0,0,0.0133779264214046,1,warrior
